date,expiry,T,F,n_strikes,sabr_alpha,sabr_rho,sabr_nu,sabr_rmse,merton_sigma,merton_lam,merton_muJ,merton_delta,merton_rmse,js_alpha,js_rho,js_nu,js_lam,js_muJ,js_delta,js_rmse
2024-09-10,2024-11-29,0.219,56825.83,10,0.6073,0.2411,0.6644,0.003502,,,,,,0.6073,0.2411,0.6644,0.9996,-0.0677,0.31,0.003508
2024-09-10,2024-12-27,0.2957,57272.35,10,0.6113,0.2448,0.6634,0.002888,,,,,,0.6113,0.2448,0.6634,0.9997,-0.0765,0.3073,0.002899
2024-09-11,2024-09-20,0.0246,56580.72,23,0.5124,-0.2186,4.6864,0.016881,,,,,,0.5124,-0.2186,4.6864,1.0,-0.0501,0.3158,0.016881
2024-09-11,2024-09-27,0.0438,56951.24,19,0.5073,-0.1243,3.1685,0.00627,,,,,,0.5073,-0.1243,3.1685,0.9996,-0.0736,0.3081,0.006267
2024-09-11,2024-10-25,0.1205,55798.71,22,0.5174,-0.1093,1.6652,0.00352,,,,,,0.5174,-0.1093,1.6652,0.9997,-0.0647,0.311,0.003522
2024-09-11,2024-11-08,0.1588,56819.7,8,0.5925,0.2058,0.6508,0.005327,,,,,,0.5925,0.2058,0.6508,0.9997,-0.0643,0.3111,0.005334
2024-09-11,2024-11-29,0.2163,57857.18,18,0.5922,0.2431,0.6717,0.004387,,,,,,0.5922,0.2431,0.6717,0.9997,-0.067,0.3103,0.004393
2024-09-11,2024-12-27,0.293,57035.64,8,0.595,0.2177,0.6543,0.002274,,,,,,0.595,0.2177,0.6543,0.9997,-0.0677,0.31,0.002281
2024-09-12,2024-09-20,0.0219,57551.77,18,0.4946,-0.19,4.5728,0.008641,,,,,,0.4946,-0.19,4.5728,0.9997,-0.0825,0.3053,0.008604
2024-09-12,2024-09-27,0.0411,58105.49,21,0.4946,-0.1264,3.1921,0.008392,,,,,,0.4946,-0.1264,3.1921,0.9995,-0.0816,0.3056,0.008369
2024-09-12,2024-10-04,0.0602,57840.75,12,0.4976,-0.1312,2.6892,0.004907,,,,,,0.4976,-0.1312,2.6892,0.9997,-0.0663,0.3104,0.004906
2024-09-12,2024-10-25,0.1177,57768.86,19,0.5074,-0.0465,1.6862,0.014602,,,,,,0.5074,-0.0465,1.6862,0.9998,-0.0631,0.3115,0.014603
2024-09-12,2024-11-08,0.1561,58322.36,8,0.5846,0.208,0.6554,0.004568,,,,,,0.5846,0.208,0.6554,0.9998,-0.058,0.3131,0.00457
2024-09-12,2024-11-29,0.2136,57694.43,10,0.5887,0.1013,0.5659,0.001374,,,,,,0.5887,0.1013,0.5659,0.9997,-0.069,0.3096,0.001388
2024-09-12,2024-12-27,0.2902,58216.06,6,0.5946,0.1596,0.6331,0.002471,,,,,,0.5946,0.1596,0.6331,0.9996,-0.0616,0.3119,0.002478
2024-09-13,2024-09-20,0.0192,59884.87,18,0.4837,-0.1215,5.0,0.042297,0.4866,0.083,0.0997,2.0,0.022119,0.4837,-0.1215,5.0,0.9997,-0.0499,0.3156,0.042297
2024-09-13,2024-09-27,0.0383,57953.98,18,0.4857,-0.1771,3.2779,0.005672,0.4757,1.0002,0.1,0.2208,0.008976,0.4857,-0.1771,3.2779,0.9996,-0.073,0.3083,0.005666
2024-09-13,2024-10-04,0.0575,59454.1,14,0.4851,-0.0735,2.481,0.003548,0.4589,1.0053,-0.1,0.2644,0.005741,0.4851,-0.0735,2.481,0.9997,-0.0635,0.3113,0.003552
2024-09-13,2024-10-25,0.115,60189.72,18,0.499,-0.0753,2.017,0.002545,0.4398,1.0117,0.1,0.3485,0.002847,0.499,-0.0753,2.017,0.9997,-0.0638,0.3113,0.00255
2024-09-13,2024-11-08,0.1533,60075.2,8,0.5819,0.1424,0.614,0.002244,0.512,1.0101,-0.1,0.3366,0.001826,0.5819,0.1424,0.614,0.9997,-0.0667,0.3103,0.002258
2024-09-13,2024-11-29,0.2108,59644.12,15,0.59,0.106,0.5694,0.003583,0.5174,1.015,0.1,0.3359,0.003328,0.59,0.106,0.5694,0.9997,-0.0681,0.3099,0.003589
2024-09-13,2024-12-27,0.2875,60056.0,9,0.5971,0.0637,0.6021,0.002886,0.486,1.0137,0.1,0.4105,0.002104,0.5971,0.0637,0.6021,1.0006,-0.0582,0.313,0.00289
2024-09-14,2024-09-27,0.0356,59847.5,19,0.4673,-0.1064,3.3517,0.008615,,,,,,0.4673,-0.1064,3.3517,1.0,-0.1,0.3,0.008453
2024-09-14,2024-10-04,0.0548,60060.42,14,0.4677,-0.1118,2.678,0.002474,,,,,,0.4677,-0.1118,2.678,0.9997,-0.063,0.3115,0.00248
2024-09-14,2024-10-25,0.1123,60404.25,22,0.4981,-0.0651,1.8219,0.003264,,,,,,0.4981,-0.0651,1.8219,0.9997,-0.0635,0.3114,0.003268
2024-09-14,2024-11-29,0.2081,59978.31,9,0.5848,0.1583,0.6119,0.002986,,,,,,0.5848,0.1583,0.6119,0.9997,-0.0687,0.3097,0.002993
2024-09-14,2024-12-27,0.2847,59841.13,9,0.5953,0.001,0.6208,0.002693,,,,,,0.5953,0.001,0.6208,1.0,-0.0597,0.3127,0.0027
2024-09-15,2024-09-27,0.0329,60201.33,16,0.4833,-0.0929,3.3028,0.008609,,,,,,0.4833,-0.0929,3.3028,0.9996,-0.0711,0.3089,0.008603
2024-09-15,2024-10-04,0.052,59994.18,13,0.4792,-0.0614,2.3329,0.005031,,,,,,0.4792,-0.0614,2.3329,0.9997,-0.065,0.3109,0.005032
2024-09-15,2024-10-25,0.1095,59775.6,10,0.5049,-0.1062,1.8902,0.002569,,,,,,0.5049,-0.1062,1.8902,0.9997,-0.0636,0.3113,0.002574
2024-09-15,2024-11-08,0.1478,59569.62,6,0.5817,0.1621,0.6074,0.003239,,,,,,0.5817,0.1621,0.6074,0.9997,-0.0679,0.31,0.003247
2024-09-15,2024-11-29,0.2053,59915.27,6,0.5864,0.2143,0.6461,0.002858,,,,,,0.5864,0.2143,0.6461,0.9997,-0.0681,0.3099,0.002865
2024-09-15,2024-12-27,0.282,60017.39,7,0.591,0.1743,0.6204,0.001861,,,,,,0.591,0.1743,0.6204,0.9996,-0.0688,0.3097,0.001869
2024-09-16,2024-09-27,0.0301,57758.97,18,0.5006,-0.2293,4.186,0.00826,,,,,,0.5006,-0.2293,4.186,0.9997,-0.075,0.3077,0.008249
2024-09-16,2024-10-04,0.0493,57979.53,16,0.4954,-0.152,2.7051,0.005481,,,,,,0.4954,-0.152,2.7051,0.9997,-0.0642,0.3111,0.005482
2024-09-16,2024-10-25,0.1068,58014.72,22,0.5027,-0.0965,1.7386,0.002994,,,,,,0.5027,-0.0965,1.7386,0.9997,-0.0644,0.3111,0.002997
2024-09-16,2024-11-08,0.1451,57917.36,7,0.5791,0.1613,0.6183,0.003604,,,,,,0.5791,0.1613,0.6183,0.9998,-0.0592,0.3128,0.003607
2024-09-16,2024-11-29,0.2026,57748.62,13,0.5763,0.2116,0.6362,0.001863,,,,,,0.5763,0.2116,0.6362,0.9997,-0.0687,0.3097,0.001873
2024-09-16,2024-12-27,0.2793,57821.81,10,0.5824,0.0074,0.9375,0.001899,,,,,,0.5824,0.0074,0.9375,0.9997,-0.0684,0.3098,0.001908
2024-09-17,2024-09-27,0.0274,60799.77,22,0.4883,-0.0421,4.7224,0.017277,,,,,,0.4883,-0.0421,4.7224,0.9999,-0.0499,0.3157,0.017277
2024-09-17,2024-10-04,0.0465,60246.73,18,0.4934,-0.1007,3.0891,0.008742,,,,,,0.4934,-0.1007,3.0891,0.9999,-0.055,0.3141,0.008743
2024-09-17,2024-10-25,0.104,58083.58,22,0.5167,-0.0614,1.4648,0.004513,,,,,,0.5167,-0.0614,1.4648,0.9997,-0.0644,0.3111,0.004514
2024-09-17,2024-11-08,0.1424,60868.05,7,0.5901,0.2077,0.6618,0.004342,,,,,,0.5901,0.2077,0.6618,0.9998,-0.056,0.3138,0.004343
2024-09-17,2024-11-29,0.1999,60910.1,13,0.5859,0.2311,0.6609,0.002598,,,,,,0.5859,0.2311,0.6609,0.9997,-0.0677,0.31,0.002606
2024-09-17,2024-12-27,0.2765,60835.18,13,0.5942,0.1224,0.6263,0.001833,,,,,,0.5942,0.1224,0.6263,0.9997,-0.0632,0.3114,0.001842
2024-09-18,2024-09-27,0.0246,59324.23,20,0.5066,-0.2761,5.0,0.023531,,,,,,0.5066,-0.2761,5.0,0.9999,-0.0499,0.3158,0.023531
2024-09-18,2024-10-04,0.0438,60297.44,13,0.4935,-0.1873,3.4138,0.006579,,,,,,0.4935,-0.1873,3.4138,0.9998,-0.0632,0.3115,0.006581
2024-09-18,2024-10-25,0.1013,60076.68,22,0.5035,-0.0409,1.6724,0.007183,,,,,,0.5035,-0.0409,1.6724,0.9997,-0.0646,0.311,0.007184
2024-09-18,2024-11-08,0.1396,61013.75,8,0.5703,-0.0724,1.592,0.001001,,,,,,0.5703,-0.0724,1.592,0.9997,-0.0639,0.3112,0.00101
2024-09-18,2024-11-29,0.1971,60423.01,16,0.5736,0.2295,0.6631,0.004992,,,,,,0.5736,0.2295,0.6631,0.9995,-0.0653,0.3106,0.004998
2024-09-18,2024-12-27,0.2738,60316.62,10,0.5853,0.0643,0.6053,0.004175,,,,,,0.5853,0.0643,0.6053,0.9994,-0.0637,0.3113,0.00418
2024-09-19,2024-09-27,0.0219,62136.39,19,0.4694,-0.0707,4.4435,0.01227,,,,,,0.4694,-0.0707,4.4435,0.9999,-0.0906,0.3029,0.012199
2024-09-19,2024-10-04,0.0411,63197.5,17,0.472,0.0039,2.8295,0.005441,,,,,,0.472,0.0039,2.8295,0.9997,-0.0645,0.311,0.005444
2024-09-19,2024-10-11,0.0602,62944.12,17,0.4786,-0.0853,2.328,0.002955,,,,,,0.4786,-0.0853,2.328,0.9997,-0.064,0.3112,0.002959
2024-09-19,2024-10-25,0.0986,63590.43,26,0.4873,-0.0044,1.8283,0.004541,,,,,,0.4873,-0.0044,1.8283,0.9998,-0.0602,0.3124,0.004545
2024-09-19,2024-11-08,0.1369,62262.8,9,0.5727,0.1897,0.6507,0.004742,,,,,,0.5727,0.1897,0.6507,0.9997,-0.0586,0.313,0.004744
2024-09-19,2024-11-29,0.1944,62690.67,17,0.5717,0.2487,0.6701,0.005544,,,,,,0.5717,0.2487,0.6701,0.9997,-0.0679,0.31,0.005548
2024-09-19,2024-12-27,0.271,63170.32,12,0.5705,0.0114,1.1642,0.004779,,,,,,0.5705,0.0114,1.1642,0.9997,-0.0674,0.3101,0.004783
2024-09-20,2024-09-27,0.0192,63490.72,21,0.4684,-0.1193,5.0,0.028835,0.4295,2.6524,-0.1,0.1978,0.026617,0.4684,-0.1193,5.0,0.9998,-0.0498,0.3157,0.028835
2024-09-20,2024-10-04,0.0383,62551.52,16,0.4704,-0.0894,3.0863,0.011256,0.4586,1.0012,-0.1,0.2228,0.010614,0.4704,-0.0894,3.0863,0.9997,-0.0678,0.31,0.011254
2024-09-20,2024-10-11,0.0575,63456.8,18,0.4724,-0.0315,2.5369,0.005589,0.4469,1.0067,0.1,0.2751,0.008115,0.4724,-0.0315,2.5369,0.9998,-0.0603,0.3124,0.005592
2024-09-20,2024-10-25,0.0958,63064.97,25,0.4977,-0.0527,1.7083,0.004479,0.4599,1.0062,-0.1,0.2723,0.005737,0.4977,-0.0527,1.7083,0.9998,-0.0623,0.3117,0.004482
2024-09-20,2024-11-08,0.1342,63312.32,9,0.5706,-0.0498,1.2881,0.002407,0.5083,1.0087,0.1,0.3361,0.004526,0.5706,-0.0498,1.2881,0.9998,-0.0613,0.3121,0.002412
2024-09-20,2024-11-29,0.1916,63576.72,18,0.5705,0.0499,1.1202,0.003178,0.4898,1.0235,0.1,0.3768,0.00438,0.5705,0.0499,1.1202,0.9997,-0.0689,0.3096,0.003184
2024-09-20,2024-12-27,0.2683,62691.93,9,0.5781,0.0902,0.9428,0.006026,0.4855,1.0171,-0.1,0.3895,0.008503,0.5781,0.0902,0.9428,0.9997,-0.0669,0.3102,0.006029
2024-09-21,2024-10-04,0.0356,63311.83,12,0.4497,-0.2092,3.8241,0.006472,,,,,,0.4497,-0.2092,3.8241,0.9998,-0.0657,0.3106,0.00647
2024-09-21,2024-10-11,0.0548,63174.74,11,0.4606,0.6884,0.833,0.009012,,,,,,0.4606,0.6884,0.833,0.9997,-0.0617,0.312,0.009014
2024-09-21,2024-10-25,0.0931,62998.49,19,0.4848,0.0201,1.3999,0.00268,,,,,,0.4848,0.0201,1.3999,0.9997,-0.0636,0.3113,0.002684
2024-09-21,2024-11-08,0.1314,63209.09,6,0.5651,0.21,0.6422,0.001959,,,,,,0.5651,0.21,0.6422,0.9997,-0.0628,0.3116,0.001965
2024-09-21,2024-11-29,0.1889,63185.64,10,0.5716,0.256,0.6696,0.001329,,,,,,0.5716,0.256,0.6696,0.9997,-0.0686,0.3097,0.001345
2024-09-22,2024-10-04,0.0329,63137.32,12,0.4728,0.6764,0.9676,0.00757,,,,,,0.4728,0.6764,0.9676,0.9998,-0.0615,0.312,0.007572
2024-09-22,2024-10-11,0.052,63174.8,10,0.4668,0.6205,0.9605,0.005918,,,,,,0.4668,0.6205,0.9605,0.9996,-0.0611,0.3121,0.005921
2024-09-22,2024-10-25,0.0903,62871.86,19,0.4897,0.3487,0.7487,0.003229,,,,,,0.4897,0.3487,0.7487,0.9998,-0.0621,0.3118,0.003233
2024-09-22,2024-11-29,0.1862,62904.25,11,0.5683,0.3028,0.7026,0.003712,,,,,,0.5683,0.3028,0.7026,0.9997,-0.0672,0.3101,0.003719
2024-09-23,2024-10-04,0.0301,64391.75,17,0.4716,-0.0612,3.5559,0.011448,,,,,,0.4716,-0.0612,3.5559,1.0,-0.0542,0.3144,0.011449
2024-09-23,2024-10-11,0.0493,63383.38,16,0.4795,0.0225,2.1566,0.006214,,,,,,0.4795,0.0225,2.1566,0.9997,-0.0647,0.311,0.006215
2024-09-23,2024-10-25,0.0876,63194.21,22,0.4913,0.1543,1.1449,0.003497,,,,,,0.4913,0.1543,1.1449,0.9997,-0.0635,0.3114,0.0035
2024-09-23,2024-11-08,0.1259,63773.48,6,0.573,0.242,0.6725,0.002812,,,,,,0.573,0.242,0.6725,0.9998,-0.0602,0.3124,0.002817
2024-09-23,2024-11-29,0.1834,63129.49,16,0.5695,0.3027,0.7024,0.002506,,,,,,0.5695,0.3027,0.7024,0.9997,-0.0682,0.3099,0.002516
2024-09-23,2024-12-27,0.2601,63182.94,8,0.5814,0.2002,0.637,0.002351,,,,,,0.5814,0.2002,0.637,0.9996,-0.0703,0.3092,0.002356
2024-09-24,2024-10-04,0.0274,63817.45,25,0.4481,-0.0872,3.6202,0.019602,,,,,,0.4481,-0.0872,3.6202,0.9998,-0.0928,0.3022,0.019464
2024-09-24,2024-10-11,0.0465,64469.33,16,0.4565,0.0391,2.5363,0.00407,,,,,,0.4565,0.0391,2.5363,0.9997,-0.0651,0.3108,0.004072
2024-09-24,2024-10-25,0.0849,63108.61,22,0.4793,0.0097,1.7071,0.002856,,,,,,0.4793,0.0097,1.7071,0.9997,-0.0639,0.3112,0.002859
2024-09-24,2024-11-08,0.1232,63750.7,9,0.5607,-0.0064,1.3477,0.002277,,,,,,0.5607,-0.0064,1.3477,0.9997,-0.0689,0.3096,0.002288
2024-09-24,2024-11-29,0.1807,63006.37,19,0.5619,0.0388,1.1763,0.001638,,,,,,0.5619,0.0388,1.1763,0.9997,-0.0685,0.3098,0.001652
2024-09-24,2024-12-27,0.2574,63092.25,9,0.5676,0.0718,1.0524,0.00147,,,,,,0.5676,0.0718,1.0524,0.9997,-0.0695,0.3094,0.001479
2024-09-25,2024-10-04,0.0246,63637.74,25,0.4289,-0.1568,4.3637,0.016527,,,,,,0.4289,-0.1568,4.3637,0.9998,-0.0499,0.3157,0.016527
2024-09-25,2024-10-11,0.0438,63822.97,16,0.453,-0.0689,2.7306,0.007232,,,,,,0.453,-0.0689,2.7306,0.9998,-0.0623,0.3117,0.007234
2024-09-25,2024-10-25,0.0821,63776.15,26,0.4705,-0.0643,1.9783,0.007241,,,,,,0.4705,-0.0643,1.9783,0.9998,-0.0583,0.313,0.007244
2024-09-25,2024-11-08,0.1205,63920.79,8,0.5461,-0.0257,1.5291,0.002126,,,,,,0.5461,-0.0257,1.5291,0.9997,-0.063,0.3115,0.002132
2024-09-25,2024-11-29,0.178,63523.14,18,0.5556,0.046,1.0812,0.00279,,,,,,0.5556,0.046,1.0812,0.9997,-0.0685,0.3098,0.002798
2024-09-25,2024-12-27,0.2546,63520.46,7,0.5657,0.0478,0.9886,0.003747,,,,,,0.5657,0.0478,0.9886,0.9997,-0.0671,0.3102,0.003752
2024-09-26,2024-10-04,0.0219,65280.44,25,0.4194,-0.1253,5.0,0.027674,,,,,,0.4194,-0.1253,5.0,0.9998,-0.0499,0.3157,0.027674
2024-09-26,2024-10-11,0.0411,64541.04,21,0.4423,-0.1051,3.3517,0.012793,,,,,,0.4423,-0.1051,3.3517,1.0,-0.0505,0.3156,0.012793
2024-09-26,2024-10-18,0.0602,65332.85,19,0.4636,-0.0173,2.0152,0.006337,,,,,,0.4636,-0.0173,2.0152,0.9998,-0.0594,0.3127,0.006341
2024-09-26,2024-10-25,0.0794,65020.2,30,0.47,-0.025,1.8579,0.006285,,,,,,0.47,-0.025,1.8579,0.9999,-0.0549,0.3141,0.006287
2024-09-26,2024-11-08,0.1177,64469.63,10,0.5373,-0.0068,1.7792,0.003738,,,,,,0.5373,-0.0068,1.7792,0.9998,-0.0575,0.3133,0.003741
2024-09-26,2024-11-29,0.1752,65003.08,19,0.5556,0.2061,0.6469,0.002403,,,,,,0.5556,0.2061,0.6469,0.9997,-0.0691,0.3096,0.002412
2024-09-26,2024-12-27,0.2519,65108.36,12,0.5549,0.0642,1.0377,0.003869,,,,,,0.5549,0.0642,1.0377,0.9997,-0.0638,0.3112,0.003876
2024-09-27,2024-10-04,0.0192,65274.57,19,0.4258,-0.158,4.8306,0.012241,0.3361,17.7025,-0.1,0.079,0.024309,0.4258,-0.158,4.8306,1.0001,-0.052,0.3151,0.012241
2024-09-27,2024-10-11,0.0383,66056.58,15,0.4637,-0.0194,2.6332,0.006554,0.4518,1.0031,-0.1,0.2109,0.009502,0.4637,-0.0194,2.6332,0.9998,-0.0615,0.312,0.006557
2024-09-27,2024-10-18,0.0575,66318.89,16,0.4626,0.1449,1.8387,0.004463,0.4336,1.0065,0.1,0.2576,0.008761,0.4626,0.1449,1.8387,0.9997,-0.0629,0.3115,0.004467
2024-09-27,2024-10-25,0.0767,65526.52,27,0.4784,-0.0318,1.9493,0.005788,0.4464,1.006,-0.1,0.2666,0.007419,0.4784,-0.0318,1.9493,0.9999,-0.0558,0.3138,0.00579
2024-09-27,2024-11-08,0.115,65702.26,9,0.5524,-0.015,1.4366,0.006093,0.4955,1.0103,0.1,0.3317,0.006212,0.5524,-0.015,1.4366,0.9997,-0.0617,0.3119,0.006095
2024-09-27,2024-11-29,0.1725,65275.57,20,0.5524,-0.0172,1.2255,0.003413,0.4834,1.0102,-0.1,0.3463,0.003717,0.5524,-0.0172,1.2255,0.9997,-0.0625,0.3117,0.003416
2024-09-27,2024-12-27,0.2491,66433.11,12,0.5496,0.0453,1.2938,0.007456,0.4386,1.0191,-0.1,0.4397,0.00846,0.5496,0.0453,1.2938,0.9997,-0.0644,0.3111,0.007459
2024-09-28,2024-10-11,0.0356,65460.19,13,0.4423,0.0618,2.4972,0.008225,,,,,,0.4423,0.0618,2.4972,0.9998,-0.0628,0.3116,0.008227
2024-09-28,2024-10-18,0.0548,65552.94,15,0.4607,0.6866,0.8099,0.006,,,,,,0.4607,0.6866,0.8099,0.9997,-0.0609,0.3122,0.006003
2024-09-28,2024-10-25,0.0739,66196.53,21,0.4688,0.0421,1.9312,0.005535,,,,,,0.4688,0.0421,1.9312,0.9998,-0.061,0.3122,0.005538
2024-09-28,2024-11-08,0.1123,65579.58,6,0.5505,0.3015,0.7012,0.002355,,,,,,0.5505,0.3015,0.7012,0.9997,-0.0625,0.3117,0.00236
2024-09-28,2024-11-29,0.1697,65538.5,13,0.5549,0.236,0.656,0.00214,,,,,,0.5549,0.236,0.656,0.9997,-0.0683,0.3098,0.002152
2024-09-28,2024-12-27,0.2464,65462.4,6,0.5525,0.0357,1.1286,0.002496,,,,,,0.5525,0.0357,1.1286,0.9997,-0.0681,0.3099,0.002504
2024-09-29,2024-10-11,0.0329,65494.3,13,0.4391,-0.0088,2.9999,0.004257,,,,,,0.4391,-0.0088,2.9999,0.9997,-0.0639,0.3112,0.004259
2024-09-29,2024-10-18,0.052,65617.87,16,0.4541,0.0172,2.13,0.005391,,,,,,0.4541,0.0172,2.13,0.9997,-0.0636,0.3113,0.005393
2024-09-29,2024-10-25,0.0712,65561.95,23,0.4722,0.0622,1.7217,0.00435,,,,,,0.4722,0.0622,1.7217,0.9997,-0.0652,0.3108,0.004352
2024-09-29,2024-11-08,0.1095,65787.43,6,0.5532,0.3015,0.7013,0.004164,,,,,,0.5532,0.3015,0.7013,0.9998,-0.0618,0.3119,0.004167
2024-09-29,2024-11-29,0.167,65909.37,12,0.5503,0.2638,0.6743,0.001799,,,,,,0.5503,0.2638,0.6743,0.9997,-0.0687,0.3097,0.001812
2024-09-30,2024-10-11,0.0301,63190.14,16,0.4569,-0.0543,2.896,0.005091,,,,,,0.4569,-0.0543,2.896,0.9998,-0.062,0.3118,0.005093
2024-09-30,2024-10-18,0.0493,64400.07,17,0.4525,-0.1073,3.0456,0.00997,,,,,,0.4525,-0.1073,3.0456,1.0,-0.0509,0.3154,0.00997
2024-09-30,2024-10-25,0.0684,63329.1,23,0.4729,-0.0675,2.1139,0.004606,,,,,,0.4729,-0.0675,2.1139,0.9998,-0.0601,0.3124,0.00461
2024-09-30,2024-11-08,0.1068,63807.8,8,0.5579,0.2147,0.658,0.004709,,,,,,0.5579,0.2147,0.658,0.9998,-0.0592,0.3128,0.004712
2024-09-30,2024-11-29,0.1643,63886.0,18,0.5575,0.1859,0.6148,0.002903,,,,,,0.5575,0.1859,0.6148,0.9997,-0.0687,0.3097,0.002911
2024-09-30,2024-12-27,0.2409,63806.55,10,0.5494,0.007,1.1776,0.00316,,,,,,0.5494,0.007,1.1776,0.9998,-0.0595,0.3127,0.003164
2024-09-30,2025-03-28,0.4901,63994.96,6,0.5805,0.0514,0.5996,0.001775,,,,,,0.5805,0.0514,0.5996,1.0,-0.1,0.3,0.001939
2024-10-01,2024-10-11,0.0274,60886.79,17,0.4793,-0.2117,2.9108,0.008561,,,,,,0.4793,-0.2117,2.9108,0.9999,-0.061,0.3122,0.008563
2024-10-01,2024-10-18,0.0465,63643.72,18,0.4692,0.0596,2.0489,0.00559,,,,,,0.4692,0.0596,2.0489,0.9997,-0.0658,0.3106,0.00559
2024-10-01,2024-10-25,0.0657,63692.96,26,0.4802,0.007,2.0144,0.007085,,,,,,0.4802,0.007,2.0144,0.9999,-0.0563,0.3137,0.007087
2024-10-01,2024-11-08,0.104,60230.45,8,0.5639,0.267,0.6793,0.001851,,,,,,0.5639,0.267,0.6793,0.9997,-0.0623,0.3117,0.001857
2024-10-01,2024-11-29,0.1615,61571.12,20,0.5631,0.2534,0.6707,0.003324,,,,,,0.5631,0.2534,0.6707,0.9997,-0.0676,0.3101,0.003332
2024-10-01,2024-12-27,0.2382,61860.88,10,0.5526,0.0467,1.2481,0.003181,,,,,,0.5526,0.0467,1.2481,0.9996,-0.0719,0.3087,0.00318
2024-10-01,2025-03-28,0.4873,61356.84,7,0.572,0.0269,0.8887,0.001269,,,,,,0.572,0.0269,0.8887,0.9997,-0.0757,0.3075,0.00129
2024-10-02,2024-10-11,0.0246,60321.22,14,0.4797,-0.1326,3.3092,0.00479,,,,,,0.4797,-0.1326,3.3092,0.9998,-0.0627,0.3116,0.004791
2024-10-02,2024-10-18,0.0438,61245.95,16,0.4769,0.0053,2.0692,0.004079,,,,,,0.4769,0.0053,2.0692,0.9998,-0.0628,0.3116,0.004081
2024-10-02,2024-10-25,0.063,60741.38,23,0.4918,-0.1134,2.0699,0.00773,,,,,,0.4918,-0.1134,2.0699,0.9998,-0.0595,0.3127,0.007732
2024-10-02,2024-11-08,0.1013,61482.64,8,0.5635,0.3918,0.7732,0.004134,,,,,,0.5635,0.3918,0.7732,0.9997,-0.0608,0.3122,0.004137
2024-10-02,2024-11-29,0.1588,62288.66,18,0.5665,0.2706,0.6841,0.004383,,,,,,0.5665,0.2706,0.6841,0.9997,-0.068,0.3099,0.004389
2024-10-02,2024-12-27,0.2355,60727.02,10,0.556,0.0285,1.1336,0.002978,,,,,,0.556,0.0285,1.1336,0.9997,-0.0677,0.31,0.002986
2024-10-03,2024-10-11,0.0219,60812.53,16,0.4846,-0.0871,3.1792,0.007324,,,,,,0.4846,-0.0871,3.1792,0.9997,-0.0621,0.3118,0.007325
2024-10-03,2024-10-18,0.0411,60417.07,15,0.4715,-0.1491,2.953,0.003514,,,,,,0.4715,-0.1491,2.953,0.9998,-0.0628,0.3116,0.003517
2024-10-03,2024-10-25,0.0602,60243.51,24,0.4793,-0.1349,2.4741,0.006805,,,,,,0.4793,-0.1349,2.4741,0.9999,-0.0557,0.3139,0.006806
2024-10-03,2024-11-08,0.0986,60274.3,8,0.5753,0.1417,0.6264,0.005666,,,,,,0.5753,0.1417,0.6264,0.9998,-0.0551,0.3141,0.005667
2024-10-03,2024-11-29,0.1561,60763.21,17,0.5583,0.3023,0.702,0.00299,,,,,,0.5583,0.3023,0.702,0.9997,-0.0676,0.3101,0.003
2024-10-03,2024-12-27,0.2327,59985.63,9,0.5586,0.2123,0.6474,0.002404,,,,,,0.5586,0.2123,0.6474,0.9997,-0.0679,0.3099,0.002414
2024-10-04,2024-10-11,0.0192,62344.73,16,0.4549,-0.0711,4.1323,0.009644,0.461,1.0011,0.1,0.1731,0.009338,0.4549,-0.0711,4.1323,0.9997,-0.0735,0.3081,0.009637
2024-10-04,2024-10-18,0.0383,60855.27,19,0.4588,-0.1001,2.6556,0.008528,0.4506,1.0005,-0.1,0.1785,0.009462,0.4588,-0.1001,2.6556,0.9997,-0.0638,0.3112,0.008529
2024-10-04,2024-10-25,0.0575,61274.96,24,0.4746,-0.0357,2.1879,0.005319,0.4527,1.0025,-0.1,0.2378,0.006406,0.4746,-0.0357,2.1879,0.9998,-0.0627,0.3116,0.005321
2024-10-04,2024-11-08,0.0958,62285.93,8,0.5589,0.302,0.7017,0.004297,0.508,1.0072,0.1,0.3047,0.003782,0.5589,0.302,0.7017,0.9998,-0.0617,0.3119,0.0043
2024-10-04,2024-11-29,0.1533,61998.59,18,0.5564,0.2669,0.6773,0.004141,0.4841,1.011,-0.1,0.352,0.005042,0.5564,0.2669,0.6773,0.9997,-0.0688,0.3097,0.004146
2024-10-04,2024-12-27,0.23,62209.54,8,0.5584,0.2547,0.6672,0.002884,0.4492,1.0189,0.1,0.4163,0.004901,0.5584,0.2547,0.6672,1.0001,-0.07,0.3091,0.002888
2024-10-05,2024-10-18,0.0356,62069.33,17,0.4302,-0.0925,3.298,0.004799,,,,,,0.4302,-0.0925,3.298,0.9997,-0.0648,0.3109,0.0048
2024-10-05,2024-10-25,0.0548,61736.84,21,0.4585,0.0327,1.8225,0.005573,,,,,,0.4585,0.0327,1.8225,0.9998,-0.0624,0.3117,0.005575
2024-10-05,2024-11-08,0.0931,61988.86,8,0.5456,0.3016,0.7013,0.005392,,,,,,0.5456,0.3016,0.7013,0.9998,-0.0595,0.3126,0.005395
2024-10-05,2024-11-29,0.1506,62331.95,16,0.552,0.1651,0.6034,0.003655,,,,,,0.552,0.1651,0.6034,0.9996,-0.0694,0.3095,0.003661
