date,expiry,T,F,n_strikes,sabr_alpha,sabr_rho,sabr_nu,sabr_rmse,merton_sigma,merton_lam,merton_muJ,merton_delta,js_alpha,js_rho,js_nu,js_lam,js_muJ,js_delta,bsm_rmse,sticky_strike_rmse,sticky_delta_rmse,js_joint_rmse,merton_rmse,T_bucket
2024-03-24,2024-06-28,0.2628,65352.3,6,0.7668,0.1215,0.6467,0.004569,,,,,0.7668,0.1215,0.6467,1.0,-0.1,0.3,0.011841,0.004693,0.004514,,,Long (90-180d)
2024-03-25,2024-04-05,0.0301,69412.02,25,0.6626,0.1254,2.5233,0.009332,,,,,0.6626,0.1254,2.5233,1.0,-0.1,0.3,0.047636,0.021092,0.008416,,,Short (<30d)
2024-03-25,2024-04-12,0.0493,67524.01,22,0.671,-0.0366,2.1895,0.009861,,,,,0.671,-0.0366,2.1895,0.9996,-0.0718,0.3087,0.025118,0.016119,0.009468,,,Short (<30d)
2024-03-25,2024-04-26,0.0876,69141.56,27,0.7216,0.1391,1.7183,0.00843,,,,,0.7216,0.1391,1.7183,0.9997,-0.0654,0.3107,0.028626,0.011871,0.008603,,,Medium (30-90d)
2024-03-25,2024-05-31,0.1834,67951.47,23,0.7527,0.3507,0.7305,0.005618,,,,,0.7527,0.3507,0.7305,0.9995,-0.0766,0.3075,0.023562,0.00547,0.005416,,,Medium (30-90d)
2024-03-25,2024-06-28,0.2601,70930.99,9,0.7487,0.1665,1.2703,0.005304,,,,,0.7487,0.1665,1.2703,0.9998,-0.0719,0.3088,0.0195,0.0124,0.005234,,,Long (90-180d)
2024-03-26,2024-04-05,0.0274,70574.39,22,0.6555,0.0213,3.4038,0.007047,,,,,0.6555,0.0213,3.4038,0.9996,-0.0773,0.307,0.045677,0.024989,0.005496,,,Short (<30d)
2024-03-26,2024-04-12,0.0465,69913.33,22,0.6963,0.1207,1.6015,0.004188,,,,,0.6963,0.1207,1.6015,0.9996,-0.0697,0.3094,0.026204,0.007345,0.004001,,,Short (<30d)
2024-03-26,2024-04-26,0.0849,70021.72,22,0.7527,0.2855,0.6966,0.005718,,,,,0.7527,0.2855,0.6966,0.9997,-0.0671,0.3102,0.016612,0.005954,0.005552,,,Medium (30-90d)
2024-03-26,2024-05-31,0.1807,70673.97,26,0.7627,0.2549,0.6785,0.004593,,,,,0.7627,0.2549,0.6785,1.0,-0.1,0.3,0.013283,0.004514,0.004479,,,Medium (30-90d)
2024-03-26,2024-06-28,0.2574,70017.18,9,0.7557,0.0987,1.1749,0.004805,,,,,0.7557,0.0987,1.1749,0.9996,-0.0736,0.3081,0.018918,0.01057,0.004914,,,Long (90-180d)
2024-03-27,2024-04-05,0.0246,70388.09,23,0.6529,-0.0869,3.7384,0.014078,,,,,0.6529,-0.0869,3.7384,1.0,-0.0524,0.3149,0.048715,0.042089,0.012736,,,Short (<30d)
2024-03-27,2024-04-12,0.0438,69513.63,17,0.6885,-0.1151,2.3931,0.008784,,,,,0.6885,-0.1151,2.3931,0.9997,-0.0683,0.3098,0.026299,0.012361,0.008852,,,Short (<30d)
2024-03-27,2024-04-26,0.0821,69201.63,25,0.7355,0.0145,1.4084,0.005777,,,,,0.7355,0.0145,1.4084,0.9997,-0.0686,0.3098,0.010813,0.0076,0.005785,,,Short (<30d)
2024-03-27,2024-05-31,0.178,71379.41,22,0.7563,0.2293,0.6663,0.003736,,,,,0.7563,0.2293,0.6663,1.0,-0.0746,0.3079,0.013805,0.003992,0.003597,,,Medium (30-90d)
2024-03-27,2024-06-28,0.2546,69858.44,8,0.767,0.171,0.6475,0.002403,,,,,0.767,0.171,0.6475,1.0,-0.1,0.3,0.010022,0.002585,0.002366,,,Long (90-180d)
2024-03-28,2024-04-05,0.0219,71419.2,22,0.6285,-0.0816,4.258,0.019453,,,,,0.6285,-0.0816,4.258,0.9999,-0.0532,0.3147,0.073517,0.0596,0.01651,,,Short (<30d)
2024-03-28,2024-04-12,0.0411,69436.81,16,0.6822,-0.1323,2.3764,0.005778,,,,,0.6822,-0.1323,2.3764,0.9997,-0.0698,0.3093,0.01758,0.011206,0.005291,,,Short (<30d)
2024-03-28,2024-04-19,0.0602,70885.19,17,0.7126,0.2556,0.6861,0.007425,,,,,0.7126,0.2556,0.6861,0.9997,-0.0638,0.3112,0.015609,0.007998,0.00233,,,Short (<30d)
2024-03-28,2024-04-26,0.0794,70722.47,22,0.753,0.1061,0.6007,0.006348,,,,,0.753,0.1061,0.6007,0.9998,-0.064,0.3079,0.013181,0.006695,0.005497,,,Short (<30d)
2024-03-28,2024-05-31,0.1752,70532.67,19,0.7513,0.015,1.1523,0.003835,,,,,0.7513,0.015,1.1523,0.9997,-0.0671,0.3102,0.012366,0.008932,0.003814,,,Medium (30-90d)
2024-03-28,2024-06-28,0.2519,70886.99,6,0.7689,0.178,0.6337,0.002758,,,,,0.7689,0.178,0.6337,1.0,-0.1,0.3,0.008286,0.002531,0.002517,,,Long (90-180d)
2024-03-29,2024-04-05,0.0192,69838.82,22,0.5764,-0.1442,4.7592,0.021049,0.5637,3.1268,-0.0999,0.1683,0.5764,-0.1442,4.7592,0.9998,-0.0933,0.302,0.075592,0.054674,0.018889,0.018878,0.028261,Short (<30d)
2024-03-29,2024-04-12,0.0383,69741.87,17,0.6432,-0.0241,2.2039,0.010178,0.6204,0.989,-0.1,0.2777,0.6432,-0.0241,2.2039,0.9996,-0.0708,0.309,0.024167,0.016188,0.009919,0.010042,0.009706,Short (<30d)
2024-03-29,2024-04-19,0.0575,69649.86,20,0.6837,0.0213,0.5694,0.011476,0.65,0.9941,0.1,0.2434,0.6837,0.0213,0.5694,1.0,-0.0506,0.3155,0.012796,0.012105,0.009098,0.009175,0.010255,Short (<30d)
2024-03-29,2024-04-26,0.0767,69860.25,26,0.7108,-0.119,2.0649,0.007578,0.6314,1.0072,-0.1,0.4815,0.7108,-0.119,2.0649,0.9999,-0.0543,0.3144,0.040845,0.024564,0.006597,0.007578,0.015184,Short (<30d)
2024-03-29,2024-05-31,0.1725,69946.27,19,0.7444,0.1727,0.6262,0.006465,0.6409,1.0299,0.1,0.4675,0.7444,0.1727,0.6262,0.9997,-0.0762,0.307,0.011616,0.006472,0.006462,0.006467,0.006997,Medium (30-90d)
2024-03-29,2024-06-28,0.2491,69552.25,9,0.7508,0.1192,0.7248,0.006844,0.7217,1.0084,-0.1,0.2653,0.7508,0.1192,0.7248,1.0,-0.1,0.3,0.013114,0.007741,0.006835,0.006661,0.010223,Long (90-180d)
2024-03-30,2024-04-12,0.0356,70201.94,16,0.6272,0.6705,0.9454,0.009065,,,,,0.6272,0.6705,0.9454,0.9996,-0.0646,0.3109,0.044202,0.009286,0.006726,,,Short (<30d)
2024-03-30,2024-04-19,0.0548,70284.22,21,0.6811,0.2415,0.6829,0.013421,,,,,0.6811,0.2415,0.6829,1.0001,-0.0509,0.3155,0.017006,0.013878,0.012745,,,Short (<30d)
2024-03-30,2024-04-26,0.0739,70146.19,21,0.7193,-0.0211,1.6276,0.007237,,,,,0.7193,-0.0211,1.6276,0.9998,-0.0647,0.311,0.012398,0.01199,0.007254,,,Short (<30d)
2024-03-30,2024-05-31,0.1697,69978.24,18,0.7486,0.134,0.6172,0.010678,,,,,0.7486,0.134,0.6172,0.9995,-0.0608,0.3123,0.012916,0.011019,0.008734,,,Medium (30-90d)
2024-03-31,2024-04-12,0.0329,70404.08,15,0.671,0.6761,0.9374,0.008658,,,,,0.671,0.6761,0.9374,0.9997,-0.0667,0.3101,0.044575,0.008702,0.00863,,,Short (<30d)
2024-03-31,2024-04-19,0.052,71032.32,19,0.6917,-0.0207,2.1524,0.004953,,,,,0.6917,-0.0207,2.1524,0.9997,-0.0688,0.3097,0.022437,0.014259,0.004826,,,Short (<30d)
2024-03-31,2024-04-26,0.0712,70495.48,18,0.7338,0.047,1.6376,0.004933,,,,,0.7338,0.047,1.6376,0.9997,-0.0659,0.3106,0.02609,0.015575,0.00498,,,Short (<30d)
2024-03-31,2024-05-31,0.167,70594.67,8,0.76,0.2501,0.6656,0.003237,,,,,0.76,0.2501,0.6656,0.9997,-0.0765,0.3073,0.014393,0.003071,0.002837,,,Medium (30-90d)
2024-03-31,2024-06-28,0.2437,71069.15,6,0.7637,0.076,1.0217,0.002712,,,,,0.7637,0.076,1.0217,0.9997,-0.0736,0.3081,0.008737,0.007052,0.002718,,,Medium (30-90d)
2024-04-01,2024-04-12,0.0301,69264.72,20,0.6746,-0.018,2.7809,0.006156,,,,,0.6746,-0.018,2.7809,0.9999,-0.0574,0.3133,0.03929,0.022271,0.00656,,,Short (<30d)
2024-04-01,2024-04-19,0.0493,69633.78,20,0.6915,0.04,2.05,0.005376,,,,,0.6915,0.04,2.05,0.9996,-0.0696,0.3094,0.032905,0.009806,0.005146,,,Short (<30d)
2024-04-01,2024-04-26,0.0684,69043.94,23,0.7216,0.0123,1.7762,0.007262,,,,,0.7216,0.0123,1.7762,0.9998,-0.07,0.3094,0.01652,0.012138,0.00716,,,Short (<30d)
2024-04-01,2024-05-31,0.1643,68567.76,17,0.7449,0.3097,0.7085,0.007026,,,,,0.7449,0.3097,0.7085,0.9997,-0.0736,0.3082,0.016914,0.007197,0.00683,,,Medium (30-90d)
2024-04-01,2024-06-28,0.2409,68598.84,7,0.7598,0.2234,0.6709,0.007461,,,,,0.7598,0.2234,0.6709,0.9973,-0.0674,0.307,0.02487,0.008161,0.005496,,,Medium (30-90d)
2024-04-02,2024-04-12,0.0274,65397.41,22,0.6737,-0.1947,3.547,0.012803,,,,,0.6737,-0.1947,3.547,0.9997,-0.0709,0.309,0.033842,0.029851,0.012654,,,Short (<30d)
2024-04-02,2024-04-19,0.0465,65735.0,23,0.6913,-0.0631,1.9887,0.005646,,,,,0.6913,-0.0631,1.9887,0.9997,-0.0676,0.31,0.020312,0.01063,0.00578,,,Short (<30d)
2024-04-02,2024-04-26,0.0657,64733.57,31,0.721,-0.0955,1.8322,0.008711,,,,,0.721,-0.0955,1.8322,0.9997,-0.0725,0.3085,0.027948,0.020201,0.00912,,,Short (<30d)
2024-04-02,2024-05-31,0.1615,65068.68,24,0.7431,0.1135,0.6074,0.00279,,,,,0.7431,0.1135,0.6074,0.9997,-0.0629,0.3115,0.011291,0.003641,0.002268,,,Medium (30-90d)
2024-04-02,2024-06-28,0.2382,65746.94,11,0.7518,0.0507,0.9796,0.005112,,,,,0.7518,0.0507,0.9796,0.9999,-0.0596,0.3126,0.01439,0.009491,0.005203,,,Medium (30-90d)
2024-04-03,2024-04-12,0.0246,65901.19,20,0.6652,-0.1142,3.2997,0.007716,,,,,0.6652,-0.1142,3.2997,0.9997,-0.0643,0.3109,0.048998,0.020138,0.00894,,,Short (<30d)
2024-04-03,2024-04-19,0.0438,65235.22,20,0.6842,-0.1239,2.48,0.005173,,,,,0.6842,-0.1239,2.48,0.9996,-0.0686,0.3097,0.022483,0.014094,0.004994,,,Short (<30d)
2024-04-03,2024-04-26,0.063,65982.38,30,0.697,-0.0595,2.1015,0.007485,,,,,0.697,-0.0595,2.1015,0.9999,-0.0537,0.3146,0.03283,0.026758,0.00667,,,Short (<30d)
2024-04-03,2024-05-31,0.1588,65695.58,18,0.7241,0.2029,0.6437,0.004855,,,,,0.7241,0.2029,0.6437,0.9997,-0.068,0.3102,0.013524,0.005,0.004742,,,Medium (30-90d)
2024-04-03,2024-06-28,0.2355,66924.16,7,0.7031,-0.0215,1.873,0.005116,,,,,0.7031,-0.0215,1.873,0.9996,-0.0671,0.3101,0.023001,0.010466,0.005264,,,Medium (30-90d)
2024-04-04,2024-04-12,0.0219,65402.46,20,0.614,-0.1847,3.9284,0.01148,,,,,0.614,-0.1847,3.9284,0.9998,-0.0671,0.3102,0.059964,0.028483,0.010808,,,Short (<30d)
2024-04-04,2024-04-19,0.0411,65748.07,20,0.6462,-0.1026,2.6233,0.007034,,,,,0.6462,-0.1026,2.6233,0.9997,-0.0685,0.3098,0.031325,0.015053,0.006778,,,Short (<30d)
2024-04-04,2024-04-26,0.0602,66275.65,24,0.6692,-0.0721,2.1251,0.007397,,,,,0.6692,-0.0721,2.1251,0.9997,-0.0689,0.3096,0.027671,0.013103,0.007344,,,Short (<30d)
2024-04-04,2024-05-31,0.1561,67348.38,19,0.7115,0.2175,0.6481,0.003998,,,,,0.7115,0.2175,0.6481,1.0002,-0.0696,0.3096,0.017774,0.003945,0.003945,,,Medium (30-90d)
2024-04-04,2024-06-28,0.2327,67375.32,7,0.727,0.1418,0.8816,0.005665,,,,,0.727,0.1418,0.8816,1.0,-0.0741,0.3083,0.015366,0.007565,0.005727,,,Medium (30-90d)
2024-04-05,2024-04-12,0.0192,66621.1,19,0.6087,-0.202,4.951,0.018252,0.6095,0.9838,-0.1,0.2641,0.6087,-0.202,4.951,0.9997,-0.079,0.3065,0.070431,0.043815,0.017511,0.018398,0.022759,Short (<30d)
2024-04-05,2024-04-19,0.0383,67417.8,21,0.6529,-0.1043,2.8923,0.007877,0.6283,0.9931,0.1,0.3166,0.6529,-0.1043,2.8923,0.9996,-0.0719,0.3086,0.02781,0.017893,0.007436,0.006057,0.008302,Short (<30d)
2024-04-05,2024-04-26,0.0575,66916.57,24,0.6794,-0.0101,1.9423,0.006442,0.6391,0.9924,-0.1,0.3528,0.6794,-0.0101,1.9423,0.9997,-0.0702,0.3092,0.022551,0.011488,0.006251,0.00642,0.006041,Short (<30d)
2024-04-05,2024-05-31,0.1533,67911.08,20,0.7236,0.2133,0.6603,0.005244,0.6119,1.0101,-0.1,0.4977,0.7236,0.2133,0.6603,0.9998,-0.0622,0.3118,0.015364,0.005899,0.004225,0.004146,0.004433,Medium (30-90d)
2024-04-06,2024-04-19,0.0356,68296.63,21,0.6276,-0.0659,3.1728,0.006532,,,,,0.6276,-0.0659,3.1728,0.9997,-0.0697,0.3094,0.041096,0.023267,0.005918,,,Short (<30d)
2024-04-06,2024-04-26,0.0548,68337.48,22,0.6711,0.009,2.1876,0.003568,,,,,0.6711,0.009,2.1876,0.9997,-0.0692,0.3095,0.025868,0.011113,0.003444,,,Short (<30d)
2024-04-06,2024-05-31,0.1506,67789.11,19,0.7194,0.2522,0.6784,0.004153,,,,,0.7194,0.2522,0.6784,0.9997,-0.0662,0.3105,0.015014,0.004589,0.003801,,,Medium (30-90d)
2024-04-07,2024-04-19,0.0329,69518.17,20,0.6893,0.7226,0.9567,0.018614,,,,,0.6893,0.7226,0.9567,0.9986,-0.0691,0.3093,0.038449,0.018619,0.018505,,,Short (<30d)
2024-04-07,2024-04-26,0.052,69093.0,27,0.7126,0.1009,2.159,0.017363,,,,,0.7126,0.1009,2.159,0.9999,-0.0605,0.3124,0.061361,0.021403,0.017841,,,Short (<30d)
2024-04-07,2024-05-31,0.1478,68412.27,19,0.7259,0.3644,0.7408,0.007569,,,,,0.7259,0.3644,0.7408,0.9997,-0.0764,0.3074,0.02981,0.007521,0.007521,,,Medium (30-90d)
2024-04-07,2024-06-28,0.2245,69295.13,8,0.7424,0.0368,1.115,0.004549,,,,,0.7424,0.0368,1.115,0.9995,-0.0735,0.3088,0.010631,0.010175,0.004512,,,Medium (30-90d)
2024-04-08,2024-04-19,0.0301,71606.93,21,0.7359,0.0572,3.0523,0.01298,,,,,0.7359,0.0572,3.0523,0.9999,-0.0523,0.315,0.04658,0.025974,0.013862,,,Short (<30d)
2024-04-08,2024-04-26,0.0493,71871.89,30,0.7419,0.0518,2.5588,0.014847,,,,,0.7419,0.0518,2.5588,0.9999,-0.0517,0.3152,0.041263,0.035506,0.014742,,,Short (<30d)
2024-04-08,2024-05-31,0.1451,69842.09,23,0.749,0.322,0.7208,0.008786,,,,,0.749,0.322,0.7208,1.0005,-0.0739,0.3085,0.017146,0.009046,0.008456,,,Medium (30-90d)
2024-04-08,2024-06-28,0.2218,71920.29,8,0.7551,0.1127,1.0246,0.003875,,,,,0.7551,0.1127,1.0246,1.0,-0.1,0.3,0.015295,0.006463,0.003853,,,Medium (30-90d)
2024-04-09,2024-04-19,0.0274,68725.06,22,0.6911,0.0043,2.6869,0.005773,,,,,0.6911,0.0043,2.6869,0.9998,-0.0622,0.3118,0.049795,0.018473,0.006757,,,Short (<30d)
2024-04-09,2024-04-26,0.0465,68733.66,26,0.7093,0.006,2.3555,0.006573,,,,,0.7093,0.006,2.3555,1.0,-0.0515,0.3152,0.039248,0.028561,0.00606,,,Short (<30d)
2024-04-09,2024-05-31,0.1424,68943.15,25,0.7394,0.2441,0.6721,0.00384,,,,,0.7394,0.2441,0.6721,0.9999,-0.0665,0.3104,0.012421,0.004326,0.003455,,,Medium (30-90d)
2024-04-09,2024-06-28,0.219,68527.26,9,0.7441,0.1055,0.8721,0.004329,,,,,0.7441,0.1055,0.8721,0.9995,-0.0713,0.309,0.011708,0.006832,0.004335,,,Medium (30-90d)
2024-04-10,2024-04-19,0.0246,68281.24,21,0.6251,0.3262,3.393,0.08154,,,,,0.6251,0.3262,3.393,1.0006,-0.1051,0.2983,0.121326,0.08309,0.07782,,,Short (<30d)
2024-04-10,2024-04-26,0.0438,68967.97,27,0.6983,-0.1078,1.9481,0.055702,,,,,0.6983,-0.1078,1.9481,0.9999,-0.0523,0.315,0.063219,0.057599,0.055583,,,Short (<30d)
2024-04-10,2024-05-31,0.1396,68927.54,26,0.7019,0.0201,1.7282,0.022837,,,,,0.7019,0.0201,1.7282,0.9998,-0.0604,0.3123,0.045509,0.02414,0.023105,,,Medium (30-90d)
2024-04-10,2024-06-28,0.2163,68935.81,8,0.7507,0.999,0.1188,0.0157,,,,,0.7507,0.999,0.1188,3.0001,-0.1134,0.2972,0.021531,0.015731,0.012728,,,Medium (30-90d)
2024-04-10,2024-09-27,0.4654,69188.55,6,0.7692,0.1223,0.6029,0.001892,,,,,0.7692,0.1223,0.6029,1.0,-0.1,0.3,0.006703,0.002189,0.001838,,,Long (90-180d)
2024-04-11,2024-04-19,0.0219,70105.16,19,0.6018,-0.1216,4.3234,0.013262,,,,,0.6018,-0.1216,4.3234,0.9998,-0.0781,0.3067,0.076883,0.028889,0.012174,,,Short (<30d)
2024-04-11,2024-04-26,0.0411,70467.41,25,0.6502,-0.0467,2.777,0.006367,,,,,0.6502,-0.0467,2.777,0.9998,-0.0595,0.3126,0.033492,0.026689,0.006301,,,Short (<30d)
2024-04-11,2024-05-03,0.0602,70160.34,21,0.6455,-0.0417,2.2027,0.00657,,,,,0.6455,-0.0417,2.2027,0.9997,-0.0711,0.3089,0.024282,0.012486,0.006097,,,Short (<30d)
2024-04-11,2024-05-31,0.1369,69821.74,25,0.7,-0.0602,1.2322,0.00746,,,,,0.7,-0.0602,1.2322,0.9997,-0.0691,0.3095,0.019552,0.010174,0.007447,,,Medium (30-90d)
2024-04-11,2024-06-28,0.2136,70665.52,8,0.7156,0.0371,1.2524,0.004896,,,,,0.7156,0.0371,1.2524,0.9999,-0.0728,0.3085,0.010499,0.008468,0.004911,,,Medium (30-90d)
2024-04-11,2024-09-27,0.4627,70434.49,6,0.7561,0.0729,0.6042,0.004269,,,,,0.7561,0.0729,0.6042,1.0,-0.1,0.3,0.006968,0.00413,0.004128,,,Long (90-180d)
2024-04-12,2024-04-19,0.0192,70666.51,24,0.5764,-0.0095,4.3731,0.013835,0.5142,8.232,0.0999,0.1309,0.5764,-0.0095,4.3731,0.9997,-0.0738,0.308,0.087178,0.05086,0.014198,0.013585,0.012815,Short (<30d)
2024-04-12,2024-04-26,0.0383,70755.93,30,0.6165,-0.0081,2.8602,0.010471,0.5869,0.9956,-0.1,0.3635,0.6165,-0.0081,2.8602,1.0,-0.053,0.3148,0.048898,0.03244,0.010347,0.010471,0.011036,Short (<30d)
2024-04-12,2024-05-03,0.0575,67199.06,24,0.6319,-0.114,2.0186,0.006523,0.6075,0.9913,0.1,0.2578,0.6319,-0.114,2.0186,0.9997,-0.0674,0.3101,0.02065,0.013471,0.006928,0.006523,0.008661,Short (<30d)
2024-04-12,2024-05-31,0.1342,70395.99,28,0.6545,-0.0687,1.6526,0.007298,0.5757,1.0138,-0.1,0.4346,0.6545,-0.0687,1.6526,0.9996,-0.0711,0.3089,0.017051,0.013751,0.007233,0.007584,0.009493,Medium (30-90d)
2024-04-12,2024-06-28,0.2108,66855.51,14,0.6929,0.033,1.057,0.005729,0.5946,1.0097,0.1,0.4501,0.6929,0.033,1.057,0.9987,-0.0736,0.3064,0.010759,0.009694,0.005618,0.005729,0.006307,Medium (30-90d)
2024-04-12,2024-09-27,0.46,66005.86,13,0.7297,0.087,0.6184,0.005302,0.6762,1.0138,-0.1,0.3265,0.7297,0.087,0.6184,1.0,-0.1,0.3,0.008386,0.005778,0.005305,0.005304,0.007824,Long (90-180d)
2024-04-13,2024-04-26,0.0356,66495.01,28,0.7197,-0.0425,2.0641,0.031116,,,,,0.7197,-0.0425,2.0641,0.9996,-0.0648,0.3111,0.03424,0.033688,0.031127,,,Short (<30d)
2024-04-13,2024-05-03,0.0548,62161.69,22,0.6722,-0.3074,2.5274,0.018715,,,,,0.6722,-0.3074,2.5274,0.9998,-0.0599,0.3125,0.025415,0.023694,0.018861,,,Short (<30d)
2024-04-13,2024-05-31,0.1314,62098.34,25,0.7034,-0.2484,0.3485,0.016245,,,,,0.7034,-0.2484,0.3485,0.9997,-0.0673,0.3101,0.019758,0.016249,0.016243,,,Medium (30-90d)
2024-04-13,2024-06-28,0.2081,62561.08,10,0.7191,-0.0819,0.3824,0.010223,,,,,0.7191,-0.0819,0.3824,1.0004,-0.0739,0.3093,0.015472,0.010254,0.010222,,,Medium (30-90d)
2024-04-14,2024-04-26,0.0329,64500.33,25,0.7198,-0.0981,3.4825,0.013146,,,,,0.7198,-0.0981,3.4825,0.9996,-0.0766,0.3072,0.051784,0.041296,0.012117,,,Short (<30d)
2024-04-14,2024-05-03,0.052,64348.05,20,0.7078,-0.1227,2.3331,0.009866,,,,,0.7078,-0.1227,2.3331,0.9996,-0.0698,0.3093,0.014758,0.012974,0.009707,,,Short (<30d)
2024-04-14,2024-05-31,0.1287,64179.18,23,0.7025,-0.0378,1.1884,0.007131,,,,,0.7025,-0.0378,1.1884,0.9998,-0.0722,0.3086,0.008685,0.008483,0.007127,,,Medium (30-90d)
2024-04-14,2024-06-28,0.2053,64705.52,11,0.7175,-0.0345,1.0951,0.00309,,,,,0.7175,-0.0345,1.0951,1.0,-0.1,0.3,0.011002,0.005982,0.003145,,,Medium (30-90d)
2024-04-15,2024-04-26,0.0301,63068.46,29,0.6774,-0.1933,3.7265,0.016499,,,,,0.6774,-0.1933,3.7265,0.9997,-0.0784,0.3067,0.058611,0.052619,0.013637,,,Short (<30d)
2024-04-15,2024-05-03,0.0493,63604.92,23,0.6775,-0.1434,2.2503,0.009281,,,,,0.6775,-0.1434,2.2503,0.9996,-0.0707,0.3091,0.02089,0.014794,0.008927,,,Short (<30d)
2024-04-15,2024-05-31,0.1259,63933.11,27,0.681,0.2113,0.6497,0.009332,,,,,0.681,0.2113,0.6497,0.9996,-0.0662,0.3105,0.01928,0.009634,0.008965,,,Medium (30-90d)
2024-04-15,2024-06-28,0.2026,64540.21,9,0.7107,0.1511,0.6322,0.007093,,,,,0.7107,0.1511,0.6322,1.0,-0.1,0.3,0.011069,0.007355,0.007031,,,Medium (30-90d)
2024-04-15,2024-09-27,0.4517,66205.14,7,0.7354,0.1546,0.6406,0.003546,,,,,0.7354,0.1546,0.6406,1.0,-0.1,0.3,0.009237,0.004465,0.003223,,,Long (90-180d)
2024-04-16,2024-04-26,0.0274,63277.62,27,0.711,-0.2405,4.193,0.008039,,,,,0.711,-0.2405,4.193,0.9997,-0.0715,0.3088,0.070877,0.054722,0.008361,,,Short (<30d)
2024-04-16,2024-05-03,0.0465,63301.15,21,0.7107,0.0571,0.5894,0.012452,,,,,0.7107,0.0571,0.5894,1.0,-0.0536,0.3146,0.013843,0.012908,0.00777,,,Short (<30d)
2024-04-16,2024-05-31,0.1232,62807.43,26,0.6925,-0.0838,1.4615,0.003567,,,,,0.6925,-0.0838,1.4615,0.9997,-0.0684,0.3097,0.007107,0.006391,0.003624,,,Medium (30-90d)
2024-04-16,2024-06-28,0.1999,62404.79,7,0.7131,0.0578,0.57,0.005256,,,,,0.7131,0.0578,0.57,1.0,-0.0606,0.3124,0.006851,0.005837,0.003419,,,Medium (30-90d)
2024-04-17,2024-04-26,0.0246,61676.03,27,0.695,-0.262,3.9469,0.013898,,,,,0.695,-0.262,3.9469,1.0001,-0.0513,0.3154,0.087919,0.062591,0.012823,,,Short (<30d)
2024-04-17,2024-05-03,0.0438,60731.77,24,0.6821,-0.2413,2.5328,0.016953,,,,,0.6821,-0.2413,2.5328,0.9996,-0.0727,0.3084,0.023355,0.022515,0.016803,,,Short (<30d)
2024-04-17,2024-05-31,0.1205,61231.94,27,0.6726,-0.1103,1.5245,0.00994,,,,,0.6726,-0.1103,1.5245,0.9997,-0.0693,0.3095,0.01251,0.011838,0.009938,,,Medium (30-90d)
2024-04-17,2024-06-28,0.1971,61071.0,11,0.6804,0.0368,1.1162,0.004466,,,,,0.6804,0.0368,1.1162,0.9996,-0.0733,0.3082,0.014697,0.007662,0.004525,,,Medium (30-90d)
2024-04-17,2024-09-27,0.4463,60099.95,6,0.7197,-0.1733,1.3002,0.004404,,,,,0.7197,-0.1733,1.3002,1.0,-0.1,0.3,0.007578,0.00577,0.004407,,,Long (90-180d)
2024-04-18,2024-04-26,0.0219,63566.32,23,0.6516,-0.081,4.6532,0.011426,,,,,0.6516,-0.081,4.6532,0.9997,-0.0854,0.3045,0.074317,0.035346,0.008597,,,Short (<30d)
2024-04-18,2024-05-03,0.0411,63697.42,25,0.6534,-0.0697,3.1103,0.006638,,,,,0.6534,-0.0697,3.1103,0.9997,-0.0732,0.3083,0.031973,0.024289,0.005917,,,Short (<30d)
2024-04-18,2024-05-10,0.0602,61657.34,17,0.648,-0.1617,2.3471,0.00553,,,,,0.648,-0.1617,2.3471,0.9997,-0.0691,0.3096,0.021466,0.015226,0.005396,,,Short (<30d)
2024-04-18,2024-05-31,0.1177,62271.38,25,0.6626,-0.1109,1.5508,0.004495,,,,,0.6626,-0.1109,1.5508,0.9997,-0.0688,0.3097,0.009082,0.008763,0.004506,,,Medium (30-90d)
2024-04-18,2024-06-28,0.1944,63538.77,7,0.6803,0.2031,0.6478,0.002828,,,,,0.6803,0.2031,0.6478,1.0,-0.1,0.3,0.009234,0.0021,0.00199,,,Medium (30-90d)
2024-04-18,2024-09-27,0.4435,62868.99,7,0.7142,0.0539,0.5996,0.004821,,,,,0.7142,0.0539,0.5996,1.0,-0.1,0.3,0.007787,0.004279,0.004247,,,Long (90-180d)
2024-04-19,2024-04-26,0.0192,63931.35,26,0.7045,-0.1458,4.5493,0.010941,0.6787,3.8139,0.0995,0.1828,0.7045,-0.1458,4.5493,0.9963,-0.0841,0.3033,0.088029,0.045047,0.010241,0.009857,0.02135,Short (<30d)
2024-04-19,2024-05-03,0.0383,61883.66,22,0.6999,-0.1921,2.7804,0.01036,0.6774,0.963,-0.1,0.2672,0.6999,-0.1921,2.7804,0.9992,-0.0672,0.31,0.021247,0.018129,0.010207,0.010251,0.013218,Short (<30d)
2024-04-19,2024-05-10,0.0575,64625.27,21,0.674,0.0141,2.0968,0.015423,0.6406,1.0005,0.1,0.3526,0.674,0.0141,2.0968,1.0002,-0.0505,0.316,0.031143,0.020702,0.009168,0.009076,0.014576,Short (<30d)
2024-04-19,2024-05-31,0.115,65127.46,24,0.6682,-0.0631,1.7971,0.006431,0.5954,1.014,0.1,0.4333,0.6682,-0.0631,1.7971,0.9997,-0.0699,0.3093,0.021068,0.011885,0.006416,0.00651,0.007787,Medium (30-90d)
